X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune,y_Coord_Es,x_Coord_No
510200,163700,8593530,"Les Bioux, Les T?ches",Bus,1018,5871,L'Abbaye,510200.000000000000000,163700.000000000000000
541900,175950,8570304,"Ursins, Grange-des-Bois",Bus,642,5932,Ursins,541900.000000000000000,175950.000000000000000
525187,154271,8570074,"Vaux-sur-Morges, village",Bus,505,5650,Vaux-sur-Morges,525187.000000000000000,154271.000000000000000
549741,163931,8504163,"Vucherens, village",Bus,677,5692,Vucherens,549741.000000000000000,163931.000000000000000
569800,127900,8579127,"Chesi?res, Aiglon Coll?ge",Bus,1214,5409,Ollon,569800.000000000000000,127900.000000000000000
548957,148363,8570565,"Chexbres, Les Pergolas",Bus,596,5601,Chexbres,548957.000000000000000,148363.000000000000000
531961,156056,8581917,"Bussigny VD, Coll?ge de Dallaz",Bus,440,5624,Bussigny,531961.000000000000000,156056.000000000000000
539270,172329,8573549,"Vuarrengel, Or?e du Bois",Bus,651,5539,Vuarrens,539270.000000000000000,172329.000000000000000
532675,153514,8591961,"Ecublens VD, Villars",Bus,417,5635,Ecublens (VD),532675.000000000000000,153514.000000000000000
531812,152058,8591959,"Ecublens VD, Champs-Courbes",Bus,398,5635,Ecublens (VD),531812.000000000000000,152058.000000000000000
536240,152782,8593844,"Lausanne,Vall?e de la Jeunesse",Bus,426,5586,Lausanne,536240.000000000000000,152782.000000000000000
526650,158375,8501269,"Vullierens, village",Bus,532,5654,Vullierens,526650.000000000000000,158375.000000000000000
540150,151300,8588445,"Pully, gare",Bus,425,5590,Pully,540150.000000000000000,151300.000000000000000
533217,154336,8591953,"Ecublens VD, Parc",Bus,419,5635,Ecublens (VD),533217.000000000000000,154336.000000000000000
509001,142337,8570033,"Vich, La Bichette",Bus,444,5732,Vich,509001.000000000000000,142337.000000000000000
563046,129261,8593766,"Aigle, Dents-du-Midi",Bus,396,5401,Aigle,563046.000000000000000,129261.000000000000000
539413,171599,8501980,"Vuarrengel, Laiterie",Bus,667,5539,Vuarrens,539413.000000000000000,171599.000000000000000
543600,176880,8507682,"Gossens, village",Bus,545,5913,Donneloye,543600.000000000000000,176880.000000000000000
536661,152983,8592022,"Lausanne, Couchirard",Bus,452,5586,Lausanne,536661.000000000000000,152983.000000000000000
543078,156812,8592100,"Lausanne, Praz-Collet",Bus,873,5586,Lausanne,543078.000000000000000,156812.000000000000000
554225,146542,8593979,"Vevey, av. de Corsier",Bus,394,5890,Vevey,554225.000000000000000,146542.000000000000000
562291,129451,8581048,"Aigle, Golf",Bus,388,5401,Aigle,562291.000000000000000,129451.000000000000000
549708,183269,8507651,"Arrissoules, village",Bus,641,5928,Rovray,549708.000000000000000,183269.000000000000000
521106,150842,8570088,"Lavigny, h?pital",Bus,520,5637,Lavigny,521106.000000000000000,150842.000000000000000
570084,192828,8583519,"Avenches, Pr?-Vert",Bus,446,5451,Avenches,570084.000000000000000,192828.000000000000000
539945,155244,8591964,"Epalinges, Bois-Murat",Bus,711,5584,Epalinges,539945.000000000000000,155244.000000000000000
521769,175971,8579908,"Ballaigues, coll?ge",Bus,880,5744,Ballaigues,521769.000000000000000,175971.000000000000000
550419,168804,8570341,"Moudon, Le Vallon",Bus,532,5678,Moudon,550419.000000000000000,168804.000000000000000
557996,143391,8594160,"Clarens, centre",Bus,380,5886,Montreux,557996.000000000000000,143391.000000000000000
555898,145426,8593953,"La Tour-de-Peilz, Br?cheresse",Bus,417,5889,La Tour-de-Peilz,555898.000000000000000,145426.000000000000000
569200,197131,8570522,"Vallamand-Dessous, village",Bus,433,5464,Vully-les-Lacs,569200.000000000000000,197131.000000000000000
554121,145959,8593998,"Vevey, poste",Bus,383,5890,Vevey,554121.000000000000000,145959.000000000000000
566875,132780,8595108,"Leysin, Grand H?tel (parking)",Bus,1435,5407,Leysin,566875.000000000000000,132780.000000000000000
514783,169093,8530621,Le Pont NLJ,Bateau,1004,5871,L'Abbaye,514783.000000000000000,169093.000000000000000
504907,138440,8501970,"Signy, village",Bus,470,5728,Signy-Avenex,504907.000000000000000,138440.000000000000000
559629,142527,8593941,"Montreux, rue Industrielle",Bus,407,5886,Montreux,559629.000000000000000,142527.000000000000000
542475,186943,8504246,Onnens-Bonvillars PMP,CheminFer,439,2234,La Brillaz,542475.000000000000000,186943.000000000000000
552850,155615,8582202,"Pal?zieux, En Plan",Bus,634,5805,Oron,552850.000000000000000,155615.000000000000000
554903,172208,8591865,"Curtilles, village",Bus,520,5669,Curtilles,554903.000000000000000,172208.000000000000000
515163,145923,8583464,"Rolle, La Prairie",Bus,391,5861,Rolle,515163.000000000000000,145923.000000000000000
530046,164780,8583403,"Lussery-Villars,pl. de Lussery",Bus,494,5487,Lussery-Villars,530046.000000000000000,164780.000000000000000
527966,151460,8592278,"Morges, temple",Bus,374,5642,Morges,527966.000000000000000,151460.000000000000000
528300,152525,8570090,"Morges, Les P?toleyres",Bus,420,5642,Morges,528300.000000000000000,152525.000000000000000
530407,158733,8515507,Vufflens-la-Ville cot? COS (B),CheminFer,406,5503,Vufflens-la-Ville,530407.000000000000000,158733.000000000000000
541825,161390,8570168,"Froideville, crois?e",Bus,820,5523,Froideville,541825.000000000000000,161390.000000000000000
520209,147702,8579079,"Allaman, gare",Bus,422,5851,Allaman,520209.000000000000000,147702.000000000000000
567527,196412,8570519,"Constantine, coll?ge",Bus,502,5464,Vully-les-Lacs,567527.000000000000000,196412.000000000000000
542879,173934,8507696,"Oppens, crois?e",Bus,557,5923,Oppens,542879.000000000000000,173934.000000000000000
542976,171639,8507959,"Rueyres VD, crois?e",Bus,619,5534,Rueyres,542976.000000000000000,171639.000000000000000
566843,128700,8570611,"Panex, En Meer",Bus,849,5409,Ollon,566843.000000000000000,128700.000000000000000
553620,156222,8579737,"Pal?zieux-Village, coll?ge",Bus,637,5805,Oron,553620.000000000000000,156222.000000000000000
541418,150778,8592167,"Paudex, Marronnier",Bus,394,5588,Paudex,541418.000000000000000,150778.000000000000000
541227,150883,8592169,"Paudex, village",Bus,405,5588,Paudex,541227.000000000000000,150883.000000000000000
507703,138182,8593897,"Nyon, rte de l'Etraz",Bus,403,5724,Nyon,507703.000000000000000,138182.000000000000000
541342,151058,8593847,"Paudex, Bochat",Bus,438,5588,Paudex,541342.000000000000000,151058.000000000000000
536275,170880,8570194,"Penth?r?az, Le Battoir",Bus,622,5531,Penth?r?az,536275.000000000000000,170880.000000000000000
517431,146967,8570040,"Perroy, village",Bus,419,5860,Perroy,517431.000000000000000,146967.000000000000000
542076,150270,8501318,Lutry CGN,Bateau,373,5606,Lutry,542076.000000000000000,150270.000000000000000
539840,153710,8593839,"Lausanne, Mayoresses",Bus,625,5586,Lausanne,539840.000000000000000,153710.000000000000000
533107,152679,8579233,"Ecublens VD, EPFL (bus)",Bus,395,5635,Ecublens (VD),533107.000000000000000,152679.000000000000000
545404,169827,8570222,"Boulens, Moulin de l'Augine",Bus,712,5661,Boulens,545404.000000000000000,169827.000000000000000
536413,154670,8592176,"Prilly, Coudraie",Bus,538,5589,Prilly,536413.000000000000000,154670.000000000000000
548315,149380,8570567,"Puidoux-Chexbres, gare",Bus,616,5607,Puidoux,548315.000000000000000,149380.000000000000000
536001,181096,8579302,"Chamblon, r?servoir",Bus,530,5904,Chamblon,536001.000000000000000,181096.000000000000000
535964,153723,8592180,"Prilly, Grand Vigne",Bus,461,5589,Prilly,535964.000000000000000,153723.000000000000000
535911,153289,8592049,"Prilly, Galicien",Bus,434,5589,Prilly,535911.000000000000000,153289.000000000000000
545895,193667,8570286,"Provence, anc. poste",Bus,776,5566,Provence,545895.000000000000000,193667.000000000000000
554059,145443,8501248,Vevey-March?,Bateau,373,5890,Vevey,554059.000000000000000,145443.000000000000000
530665,179182,8507956,"Rances, bif.",Bus,559,5760,Rances,530665.000000000000000,179182.000000000000000
534621,154688,8592220,"Renens VD, Saugiaz",Bus,437,5591,Renens (VD),534621.000000000000000,154688.000000000000000
534082,154390,8588838,"Renens VD, gare nord",Bus,415,5591,Renens (VD),534082.000000000000000,154390.000000000000000
514221,146209,8583111,"Rolle, La Pi?ce-Etraz",Bus,429,5861,Rolle,514221.000000000000000,146209.000000000000000
514218,146203,8570055,"Rolle, La Pi?ce",Bus,436,5861,Rolle,514218.000000000000000,146203.000000000000000
554024,158384,8570449,"Oron-le-Ch?tel, poste",Bus,708,5805,Oron,554024.000000000000000,158384.000000000000000
560525,176159,8504998,"Rossens VD, village",Bus,720,5830,Villarzel,560525.000000000000000,176159.000000000000000
518158,148140,8581659,"F?chy, Auberge",Bus,442,5427,F?chy,518158.000000000000000,148140.000000000000000
548541,181724,8570387,"Rovray, village",Bus,646,5928,Rovray,548541.000000000000000,181724.000000000000000
529342,175920,8577281,"Montcherand, Usine ?lectrique",Bus,525,5756,Montcherand,529342.000000000000000,175920.000000000000000
531028,186706,8579287,"Les Rasses, Grand-H?tel",Bus,1181,5552,Bullet,531028.000000000000000,186706.000000000000000
542025,157007,8592037,"Lausanne, Ecole H?teli?re",Bus,850,5586,Lausanne,542025.000000000000000,157007.000000000000000
537729,152641,8592098,"Lausanne, Port-Franc",Bus,491,5586,Lausanne,537729.000000000000000,152641.000000000000000
572116,125879,8530040,La Barboleuse TVG,Telepherique,1219,5405,Gryon,572116.000000000000000,125879.000000000000000
503125,140375,8501967,"Gingins, poste",Bus,542,5719,Gingins,503125.000000000000000,140375.000000000000000
509368,151436,8570017,"St-George, Maison Neuve",Bus,930,5434,Saint-George,509368.000000000000000,151436.000000000000000
557990,144222,8579202,Baugy,Bus,445,5886,Montreux,557990.000000000000000,144222.000000000000000
567895,133445,8595104,"Leysin, Les Alpes",Bus,1322,5407,Leysin,567895.000000000000000,133445.000000000000000
554040,146283,8594641,"Vevey, Nord",Bus,385,5890,Vevey,554040.000000000000000,146283.000000000000000
538772,181530,8575840,"Yverdon, Quai de la Thi?le",Bus,432,5938,Yverdon-les-Bains,538772.000000000000000,181530.000000000000000
539135,178943,8595066,"Yverdon, chemin de la Ch?vre",Bus,453,5938,Yverdon-les-Bains,539135.000000000000000,178943.000000000000000
540929,180648,8594035,"Yverdon-les-Bains, Bellevue",Bus,524,5938,Yverdon-les-Bains,540929.000000000000000,180648.000000000000000
539290,181240,8594062,"Yverdon-les-Bains,Maison Rouge",Bus,434,5938,Yverdon-les-Bains,539290.000000000000000,181240.000000000000000
554369,173144,8583110,"Lucens, gare",Bus,493,5675,Lucens,554369.000000000000000,173144.000000000000000
522875,155411,8570079,"Apples, La Mottaz",Bus,615,5421,Apples,522875.000000000000000,155411.000000000000000
557492,145645,8593910,"Blonay, Mottex",Bus,525,5881,Blonay,557492.000000000000000,145645.000000000000000
507706,137599,8593892,"Nyon, Petit Perdtemps",Bus,400,5724,Nyon,507706.000000000000000,137599.000000000000000
554476,146563,8593989,"Vevey, Copet",Bus,399,5890,Vevey,554476.000000000000000,146563.000000000000000
568331,200266,8583708,"Cudrefin, mini-golf",Bus,435,5456,Cudrefin,568331.000000000000000,200266.000000000000000
551646,169917,8570356,"Moudon, Grange-Verney",Bus,564,5678,Moudon,551646.000000000000000,169917.000000000000000
526157,188720,8571780,"La Vraconnaz, Les Rochettes",Bus,1123,5568,Sainte-Croix,526157.000000000000000,188720.000000000000000
537996,153331,8592034,"Lausanne, Druey-Coll?ge",Bus,557,5586,Lausanne,537996.000000000000000,153331.000000000000000
537591,151819,8592027,"Lausanne, Dapples",Bus,436,5586,Lausanne,537591.000000000000000,151819.000000000000000
540791,155095,8589525,"Epalinges, Planches",Bus,747,5584,Epalinges,540791.000000000000000,155095.000000000000000
539109,180022,8594028,"Yverdon, Pierre de Savoie",Bus,434,5938,Yverdon-les-Bains,539109.000000000000000,180022.000000000000000
554846,145994,8593995,"Vevey, Major-Davel",Bus,416,5890,Vevey,554846.000000000000000,145994.000000000000000
532841,158645,8588851,"Mex VD, ch. du Tr?sy",Bus,650,5489,Mex (VD),532841.000000000000000,158645.000000000000000
554982,146753,8593999,"Vevey, Pra",Bus,437,5890,Vevey,554982.000000000000000,146753.000000000000000
542964,156215,8587548,"Lausanne, Vers-chez-les-Blanc",Bus,839,5586,Lausanne,542964.000000000000000,156215.000000000000000
528943,176267,8579115,"Montcherand, haut du village",Bus,565,5756,Montcherand,528943.000000000000000,176267.000000000000000
536506,153701,8592124,"Lausanne, Valency",Bus,496,5586,Lausanne,536506.000000000000000,153701.000000000000000
533081,157068,8591937,"Crissier, Croix-P?age",Bus,481,5583,Crissier,533081.000000000000000,157068.000000000000000
540153,155089,8591971,"Epalinges, Tuileries",Bus,710,5584,Epalinges,540153.000000000000000,155089.000000000000000
536092,154071,8592173,"Prilly, centre",Bus,485,5589,Prilly,536092.000000000000000,154071.000000000000000
503700,130900,8587576,"Coppet, Les Rojalets",Bus,404,5712,Coppet,503700.000000000000000,130900.000000000000000
552559,146955,8593912,"Corseaux, F?lix-Cornu",Bus,442,5883,Corseaux,552559.000000000000000,146955.000000000000000
530186,167186,8504659,"Ecl?pens, village",Bus,460,5482,Ecl?pens,530186.000000000000000,167186.000000000000000
548255,166297,8570344,"Hermenches, Moille-Robert",Bus,661,5673,Hermenches,548255.000000000000000,166297.000000000000000
508100,139075,8588678,"Prangins, Sus-Gare",Bus,445,5725,Prangins,508100.000000000000000,139075.000000000000000
566433,198928,8570527,Champmartin,Bus,464,5456,Cudrefin,566433.000000000000000,198928.000000000000000
538856,151981,8592038,"Lausanne, Eglantine",Bus,487,5586,Lausanne,538856.000000000000000,151981.000000000000000
554040,146476,8593996,"Vevey, Marronniers",Bus,389,5890,Vevey,554040.000000000000000,146476.000000000000000
554656,146767,8593988,"Vevey, Crosets",Bus,402,5890,Vevey,554656.000000000000000,146767.000000000000000
558166,146016,8579211,"Blonay, village",Bus,614,5881,Blonay,558166.000000000000000,146016.000000000000000
560868,137962,8595186,"Villeneuve VD, Pr? Jaquet",Bus,374,5414,Villeneuve (VD),560868.000000000000000,137962.000000000000000
537082,153601,8591992,"Lausanne, Bergi?res",Bus,539,5586,Lausanne,537082.000000000000000,153601.000000000000000
511288,151714,8570020,"Gimel, C?te R?viol",Bus,826,5428,Gimel,511288.000000000000000,151714.000000000000000
537856,151835,8592052,"Lausanne, Grancy",Metro,428,5586,Lausanne,537856.000000000000000,151835.000000000000000
537294,154878,8591994,"Lausanne, Bl?cherette",Bus,600,5586,Lausanne,537294.000000000000000,154878.000000000000000
537401,152495,8592004,"Lausanne, C?cil",Bus,481,5586,Lausanne,537401.000000000000000,152495.000000000000000
536699,154033,8591993,"Lausanne, B?thanie",Bus,532,5586,Lausanne,536699.000000000000000,154033.000000000000000
537880,152653,8591988,"Lausanne, Bel-Air",Bus,496,5586,Lausanne,537880.000000000000000,152653.000000000000000
537134,153225,8591980,"Lausanne, Aub?pines",Bus,511,5586,Lausanne,537134.000000000000000,153225.000000000000000
538259,152696,8592093,"Lausanne, Pierre Viret",Bus,506,5586,Lausanne,538259.000000000000000,152696.000000000000000
529839,162038,8593755,Cossonay-Penthalaz (funi),Funiculaire,431,5495,Penthalaz,529839.000000000000000,162038.000000000000000
530776,151938,8592240,"Denges, Pierraz-Mur",Bus,396,5632,Denges,530776.000000000000000,151938.000000000000000
516453,152580,8570123,"Bi?re, La Filature",Bus,637,5425,Bi?re,516453.000000000000000,152580.000000000000000
566652,124035,8570641,"Fenalet-sur-Bex, bif. Salaz",Bus,455,5402,Bex,566652.000000000000000,124035.000000000000000
532079,158147,8588854,"Mex VD, En Verney",Bus,481,5489,Mex (VD),532079.000000000000000,158147.000000000000000
530161,182358,8579110,"Baulmes, gare",Bus,633,5745,Baulmes,530161.000000000000000,182358.000000000000000
547236,156371,8579250,"Mollie-Margot, centre",Bus,830,5611,Savigny,547236.000000000000000,156371.000000000000000
548883,161133,8504166,"M?zi?res VD, station",Bus,740,5791,M?zi?res (VD),548883.000000000000000,161133.000000000000000
517650,159300,8570113,"Mollens VD, Champou",Bus,744,5431,Mollens (VD),517650.000000000000000,159300.000000000000000
514859,147688,8579222,"Mont-sur-Rolle, Mont-Dessus",Bus,581,5859,Mont-sur-Rolle,514859.000000000000000,147688.000000000000000
553437,157489,8570439,"Oron-la-Ville, Pr? ? l'Abb?",Bus,640,5805,Oron,553437.000000000000000,157489.000000000000000
524042,173049,8501256,"Premier, coll?ge",Bus,867,5759,Premier,524042.000000000000000,173049.000000000000000
525872,150816,8570083,"Tolochenaz, pl. Audrey Hepburn",Bus,415,5649,Tolochenaz,525872.000000000000000,150816.000000000000000
537789,151513,8592028,"Lausanne, D?lices",Metro,407,5586,Lausanne,537789.000000000000000,151513.000000000000000
537608,151949,8592040,"Lausanne, Epinettes",Bus,434,5586,Lausanne,537608.000000000000000,151949.000000000000000
537555,152802,8592010,"Lausanne, Chauderon",Bus,493,5586,Lausanne,537555.000000000000000,152802.000000000000000
536418,152560,8592021,"Lausanne, Cottages",Bus,437,5586,Lausanne,536418.000000000000000,152560.000000000000000
540551,154093,8592002,"Lausanne, Boveresses",Bus,677,5586,Lausanne,540551.000000000000000,154093.000000000000000
539519,153702,8592008,"Lausanne, Champ-Rond",Bus,599,5586,Lausanne,539519.000000000000000,153702.000000000000000
567079,128937,8570612,"Panex, Au Pomey rouge",Bus,916,5409,Ollon,567079.000000000000000,128937.000000000000000
536079,155158,8593849,"Cery-Fleur-de-Lys, gare",Bus,540,5589,Prilly,536079.000000000000000,155158.000000000000000
560249,138273,8579185,"Villeneuve VD, Eau-Froide",Bus,373,5414,Villeneuve (VD),560249.000000000000000,138273.000000000000000
558730,174453,8504155,"Villars-Bramard, village",Bus,727,5831,Valbroye,558730.000000000000000,174453.000000000000000
502365,132271,8587579,Ch?taigneriaz,Bus,444,5717,Founex,502365.000000000000000,132271.000000000000000
